entity_id,source,capability,decision,justification,validated_at,decision_source,role,blockers
80674252,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
80674252,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
80674252,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
80674252,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
80674252,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
80674252,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
80674252,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
80674252,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
82892324,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
82892324,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
82892324,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
82892324,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
82892324,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
82892324,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
82892324,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
82892324,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
82892324,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
82892324,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
82892324,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
82892324,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
82892324,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
82892324,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
82892324,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
82892324,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
82892324,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
82892324,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
82892324,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
82892324,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
82892324,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
82892324,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
02179215,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02179215,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02179215,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
02179215,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
02179215,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02179215,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
02179215,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02179215,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
02179215,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02179215,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
02179215,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
02179215,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02179215,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
02179215,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
02179215,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02179215,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02179215,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02179215,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
02179215,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
02179215,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
02179215,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
02179215,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
02305652,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02305652,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02305652,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
02305652,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
02305652,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02305652,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
02305652,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02305652,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
02305652,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02305652,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
02305652,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
02305652,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02305652,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
02305652,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
02305652,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02305652,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02305652,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02305652,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
02305652,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
02305652,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
02305652,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
02305652,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
02307870,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02307870,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02307870,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
02307870,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
02307870,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02307870,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
02307870,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02307870,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
02307870,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02307870,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
02307870,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
02307870,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
02307870,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
02307870,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
02307870,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02307870,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02307870,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
02307870,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
02307870,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
02307870,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
02307870,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
02307870,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
03752747,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
03752747,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
03752747,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
03752747,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
03752747,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
03752747,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
03752747,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
03752747,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
03752747,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
03752747,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
03752747,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
03752747,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
03752747,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
03752747,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
03752747,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
03752747,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
03752747,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
03752747,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
03752747,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
03752747,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
03752747,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
03752747,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
15715814,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
15715814,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
15715814,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
15715814,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
15715814,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
15715814,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
15715814,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
15715814,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
15715814,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
15715814,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
15715814,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
15715814,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
15715814,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
15715814,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
15715814,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
15715814,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
15715814,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
15715814,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
15715814,mides_bigquery,open_tenders,not_applicable,MIDES BigQuery nao cobre entes municipais,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
15715814,mides_bigquery,historical_contracts,not_applicable,Source mides_bigquery does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
15715814,dom_sc,open_tenders,applicable,Diario oficial dos municipios de SC,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
15715814,dom_sc,historical_contracts,not_applicable,Source dom_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
66233173,pncp,open_tenders,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
66233173,pncp,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
66233173,ciga_ckan,open_tenders,applicable,CIGA Dados — publicações DOM/SC municipais (CKAN público),2026-07-18,config/source_applicability.yaml:rule,primary,[]
66233173,ciga_ckan,historical_contracts,not_applicable,Source ciga_ckan does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
66233173,pcp,open_tenders,applicable,Plataforma multiestadual com ampla cobertura,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
66233173,pcp,historical_contracts,not_applicable,Source pcp does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
66233173,compras_gov,open_tenders,applicable,Compras federais com adesao multiesfera,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
66233173,compras_gov,historical_contracts,not_applicable,Source compras_gov does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
66233173,sc_compras,open_tenders,applicable,Plataforma estadual de SC,2026-07-18,config/source_applicability.yaml:rule,primary,[]
66233173,sc_compras,historical_contracts,not_applicable,Source sc_compras does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
66233173,contracts,open_tenders,not_applicable,Source contracts does not declare capability open_tenders,2026-07-18,scripts.crawl.registry.capabilities,primary,[]
66233173,contracts,historical_contracts,applicable,Fonte federal com adesao voluntaria de todas as esferas e naturezas,2026-07-18,config/source_applicability.yaml:rule,primary,[]
66233173,transparencia,open_tenders,not_applicable,Aplicavel apenas quando o portal de transparencia e verificavel,2026-07-18,config/source_applicability.yaml:rule,gap_fill,[]
66233173,transparencia,historical_contracts,not_applicable,Source transparencia does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,gap_fill,[]
66233173,tce_sc,open_tenders,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
66233173,tce_sc,historical_contracts,applicable,Tribunal de Contas de SC — todas as esferas,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
66233173,doe_sc,open_tenders,not_applicable,DOE-SC nao cobre entes municipais diretamente,2026-07-18,config/source_applicability.yaml:rule,complementary,[]
66233173,doe_sc,historical_contracts,not_applicable,Source doe_sc does not declare capability historical_contracts,2026-07-18,scripts.crawl.registry.capabilities,complementary,[]
